id,time,lng,lat,district,subway,price_per_square,total_price,year,month
BJHD87652308,2014-10-19,116.314787,39.981606,8,1.0,53311,306.0,2014,2014-10
BJDX89181012,2015-11-28,116.334045,39.757413,4,1.0,23836,175.0,2015,2015-11
101092253496,2016-07-13,116.453628,39.94669,7,1.0,57339,218.0,2016,2016-07
BJHD89492911,2015-12-13,116.330345,39.984336,8,1.0,83877,463.0,2015,2015-12
BJTJ91303962,2016-03-02,116.671332,39.875677,11,0.0,40950,340.0,2016,2016-03
101101156839,2017-03-28,116.603977,39.93584,7,1.0,67313,980.0,2017,2017-03
101101740895,2017-09-06,116.264621,40.087404,8,0.0,67270,1020.0,2017,2017-09
BJDC88247508,2014-09-23,116.417991,39.956806,1,1.0,57922,204.0,2014,2014-09
BJCY85520399,2013-03-29,116.512916,39.864254,7,1.0,25859,360.0,2013,2013-03
BJCP88806887,2015-04-09,116.412985,40.062212,6,1.0,32349,289.0,2015,2015-04
BJDC89068757,2015-07-25,116.413053,39.962564,1,1.0,48536,295.0,2015,2015-07
BJFS90425815,2015-11-29,116.164506,39.731851,5,1.0,15685,148.0,2015,2015-11
BJXC89312838,2015-04-29,116.378537,39.879671,10,1.0,56396,455.0,2015,2015-04
BJDX89222725,2015-04-29,116.320594,39.769022,4,0.0,22909,190.0,2015,2015-04
BJHD88874456,2015-08-19,116.289102,39.923448,8,1.0,67635,1360.0,2015,2015-08
101092251119,2016-06-23,116.560996,39.956148,7,0.0,36976,336.0,2016,2016-06
101102020987,2017-10-13,116.692569,39.896787,11,0.0,33546,173.8,2017,2017-10
101092374504,2016-07-18,116.512916,39.966511,7,0.0,45250,362.0,2016,2016-07
101100358445,2016-09-13,116.435128,39.927784,1,1.0,89584,590.0,2016,2016-09
101092041437,2016-09-12,116.228657,39.899741,9,0.0,42895,655.0,2016,2016-09
BJCY88957146,2015-04-27,116.422403,39.987661,7,1.0,38223,246.0,2015,2015-04
101101399811,2017-03-31,116.203052,39.921408,9,0.0,71468,259.0,2017,2017-03
101100854288,2017-02-27,116.42022,40.044807,7,1.0,66956,495.0,2017,2017-02
101100500001,2016-08-29,116.387118,39.960732,10,1.0,99469,692.0,2016,2016-08
BJCY86320648,2013-09-08,116.491073,39.936639,7,1.0,43455,235.0,2013,2013-09
BJFT89576106,2015-06-14,116.324898,39.891441,2,1.0,38232,320.0,2015,2015-06
BJCY91492856,2016-02-20,116.462543,39.933593,7,1.0,56721,311.0,2016,2016-02
BJDX90180464,2015-11-18,116.334045,39.757413,4,1.0,27188,225.0,2015,2015-11
101100260681,2016-07-27,116.495541,39.796534,3,0.0,40255,237.5,2016,2016-07
101101996409,2017-09-08,116.31681,39.768231,4,0.0,79469,365.0,2017,2017-09
BJFS89951308,2016-01-24,116.154608,39.726495,5,1.0,18821,172.0,2016,2016-01
BJXC90266374,2015-11-22,116.356749,39.942653,10,1.0,54814,427.0,2015,2015-11
101091891474,2016-09-25,116.413053,39.962564,1,1.0,68692,346.0,2016,2016-09
BJCY92235192,2016-06-05,116.457117,39.971046,7,1.0,53055,304.0,2016,2016-06
BJHD86718769,2013-12-01,116.340818,39.986077,8,1.0,73139,440.0,2013,2013-12
BJSY89485414,2015-11-16,116.669984,40.190146,13,0.0,20899,247.0,2015,2015-11
BJXC86096952,2013-08-25,116.351933,39.887523,10,0.0,40945,260.0,2013,2013-08
BJCY88072439,2015-07-12,116.479658,39.921146,7,1.0,35781,230.0,2015,2015-07
BJTJ91707908,2016-03-27,116.643924,39.889841,11,0.0,33891,365.0,2016,2016-03
BJCP85707510,2013-04-14,116.335484,40.09232,6,1.0,26066,230.0,2013,2013-04
BJCY89378596,2015-06-25,116.438315,39.988246,7,1.0,47047,270.0,2015,2015-06
BJCY92000447,2016-04-24,116.420712,40.014821,7,1.0,51527,800.0,2016,2016-04
BJXC87710116,2014-07-15,116.381307,39.970874,10,0.0,67600,290.0,2014,2014-07
101100415077,2016-09-19,116.321095,39.946957,8,0.0,80557,950.0,2016,2016-09
BJCY90462176,2015-10-05,116.480913,39.994393,7,1.0,39278,200.0,2015,2015-10
BJCY89942419,2015-08-30,116.562965,39.966574,7,0.0,32550,238.0,2015,2015-08
BJHD88748984,2015-01-25,116.302492,39.893778,8,0.0,33783,180.5,2015,2015-01
BJCY88513773,2015-01-06,116.518485,39.948841,7,0.0,36314,385.0,2015,2015-01
BJCP90365503,2015-10-16,116.412985,40.062212,6,1.0,36079,205.0,2015,2015-10
BJCY89789587,2015-08-02,116.613895,39.894341,7,0.0,21159,190.0,2015,2015-08
BJCY87773664,2014-06-19,116.484508,39.93403,7,1.0,40797,205.0,2014,2014-06
101100876187,2017-02-19,116.43868,39.941436,1,1.0,61215,1048.0,2017,2017-02
BJHD92358581,2016-06-10,116.353539,39.979585,8,1.0,75674,685.0,2016,2016-06
BJCP88948184,2015-06-18,116.381531,40.089564,6,0.0,19973,249.0,2015,2015-06
BJDC89363372,2015-12-27,116.444857,39.954789,1,1.0,64906,1150.0,2015,2015-12
BJHD90069696,2015-08-19,116.333303,39.974734,8,1.0,61244,335.0,2015,2015-08
101100395491,2016-11-13,116.669984,40.190146,13,0.0,38310,505.0,2016,2016-11
101100527739,2016-09-20,116.419134,40.040645,7,1.0,64038,565.0,2016,2016-09
BJTJ84912804,2012-09-22,116.627629,39.92483,11,0.0,16638,152.0,2012,2012-09
BJCP87339009,2014-10-25,116.35814,40.088663,6,1.0,27004,279.0,2014,2014-10
BJCY90626862,2015-12-29,116.420308,39.988613,7,1.0,50487,727.0,2015,2015-12
BJCY88388823,2015-03-08,116.423216,39.985419,7,1.0,38750,310.0,2015,2015-03
BJDC89302380,2015-05-23,116.434144,39.892211,1,1.0,47321,460.0,2015,2015-05
BJCY90944553,2015-11-22,116.587745,39.92346,7,0.0,33429,152.5,2015,2015-11
BJFT90229375,2015-10-26,116.433425,39.844062,2,1.0,32259,304.0,2015,2015-10
101100912826,2016-12-14,116.371423,39.803826,4,0.0,40427,292.0,2016,2016-12
BJCP91168418,2016-01-09,116.431552,40.082903,6,0.0,22188,238.0,2016,2016-01
BJCY86652425,2014-01-22,116.58468,39.935758,7,1.0,35443,153.5,2014,2014-01
BJCY85226065,2013-01-22,116.609116,39.903738,7,0.0,21913,196.6,2013,2013-01
BJHD91205657,2016-03-02,116.220283,40.043636,8,0.0,44530,409.0,2016,2016-03
BJFT90482987,2015-11-17,116.26973,39.901123,2,0.0,25437,118.0,2015,2015-11
101100596273,2017-01-22,116.450891,39.822298,4,0.0,51030,493.0,2017,2017-01
BJDC91166259,2015-12-19,116.436546,39.923255,1,1.0,69549,366.8,2015,2015-12
BJCP86187648,2013-09-17,116.323633,40.084686,6,0.0,26022,230.0,2013,2013-09
BJFT90366710,2015-10-31,116.435657,39.875802,2,1.0,42864,273.0,2015,2015-10
BJCP92328963,2016-06-11,116.249916,40.227383,6,0.0,27263,175.0,2016,2016-06
BJFT87587458,2014-07-06,116.429293,39.872461,2,1.0,37145,128.0,2014,2014-07
101100933114,2017-01-21,116.665923,40.186753,13,0.0,20990,70.0,2017,2017-01
101092380939,2016-07-20,116.400204,39.883111,10,0.0,70521,416.0,2016,2016-07
BJCY89387308,2015-09-01,116.585783,39.880057,7,0.0,21088,171.0,2015,2015-09
BJCY90710511,2015-10-25,116.539089,39.967852,7,0.0,26394,151.0,2015,2015-10
BJCP90812230,2016-03-13,116.41678,40.071013,6,1.0,23809,380.0,2016,2016-03
101101111797,2017-03-05,116.454091,39.892604,7,1.0,64450,469.0,2017,2017-03
BJCP86576085,2013-11-07,116.41678,40.071013,6,1.0,19869,317.5,2013,2013-11
BJCP88530138,2014-12-13,116.439341,40.082372,6,0.0,21105,204.5,2014,2014-12
BJFT92218467,2016-05-31,116.341774,39.830683,2,0.0,37082,765.0,2016,2016-05
101101804942,2017-08-06,116.413563,40.054842,7,1.0,52691,517.0,2017,2017-08
BJCP91877840,2016-04-19,116.432684,40.077562,6,0.0,26849,280.0,2016,2016-04
101102228312,2017-11-12,116.556567,39.952006,7,0.0,46007,303.0,2017,2017-11
101100205719,2016-08-21,116.475021,40.010031,7,1.0,53878,531.5,2016,2016-08
101101271680,2017-03-07,116.273525,39.912989,8,1.0,86353,715.0,2017,2017-03
101101057192,2017-03-12,116.321388,39.829636,2,0.0,63475,590.0,2017,2017-03
101101089985,2017-01-24,116.35699,40.093976,6,1.0,40634,508.0,2017,2017-01
101102120389,2017-09-27,116.386269,39.888411,10,1.0,97700,471.5,2017,2017-09
BJCY88230901,2014-10-20,116.430562,40.045549,7,0.0,27161,270.0,2014,2014-10
101101100899,2017-02-23,116.2123,39.766395,5,1.0,52247,850.0,2017,2017-02
BJCY87515856,2014-10-10,116.443217,39.989739,7,1.0,39680,361.0,2014,2014-10
101101880640,2017-11-26,116.288983,39.964722,8,1.0,98583,605.0,2017,2017-11
BJDX88513630,2014-12-10,116.342088,39.749733,4,1.0,22422,135.0,2014,2014-12
BJCY89905081,2015-08-05,116.433845,40.007448,7,1.0,56029,625.0,2015,2015-08
101091863169,2016-06-25,116.382479,39.856115,2,1.0,39045,232.0,2016,2016-06
BJHD89300411,2016-01-20,116.321953,40.058245,8,0.0,38953,238.0,2016,2016-01
BJDC91610640,2016-03-05,116.399108,39.876842,1,0.0,65391,403.0,2016,2016-03
BJCY90065623,2015-09-16,116.455939,39.94241,7,0.0,46157,619.0,2015,2015-09
101102060672,2017-10-30,116.210318,39.916082,9,1.0,55343,318.0,2017,2017-10
BJFT90874652,2015-11-29,116.437597,39.863044,2,1.0,32119,163.0,2015,2015-11
BJCP89347147,2015-11-18,116.407162,40.054375,6,0.0,33076,227.0,2015,2015-11
BJCY89014797,2016-01-29,116.509212,39.921449,7,1.0,34228,362.5,2016,2016-01
BJCY89546895,2015-08-17,116.420472,40.003028,7,1.0,44981,220.0,2015,2015-08
BJDX87415674,2014-05-07,116.338916,39.731149,4,1.0,22774,288.0,2014,2014-05
101100479950,2016-09-23,116.2755,40.036213,8,1.0,69292,975.0,2016,2016-09
BJHD88898532,2015-03-29,116.320453,40.039032,8,1.0,63381,495.0,2015,2015-03
BJDX88064341,2015-01-12,116.439326,39.821816,4,0.0,25970,152.0,2015,2015-01
BJCP86982977,2014-02-16,116.328062,40.083203,6,0.0,34001,282.0,2014,2014-02
BJCY89426421,2015-06-02,116.377846,40.018379,7,0.0,47966,600.0,2015,2015-06
BJHD90316762,2015-11-08,116.308482,39.943704,8,1.0,49197,306.0,2015,2015-11
101100893784,2016-12-11,116.33414,39.908596,8,1.0,104642,638.0,2016,2016-12
BJCY89267598,2015-06-21,116.59247,39.926531,7,1.0,31876,213.5,2015,2015-06
101092364721,2016-09-18,116.421401,40.034126,7,1.0,47114,679.0,2016,2016-09
101100644806,2016-10-23,116.654682,40.125799,13,0.0,46897,244.0,2016,2016-10
BJTJ88181984,2014-10-27,116.674125,39.888623,11,1.0,22813,194.5,2014,2014-10
101100257197,2016-07-22,116.432142,39.902354,1,1.0,96447,730.0,2016,2016-07
BJSJ87456296,2014-07-29,116.233846,39.905003,9,0.0,26716,130.0,2014,2014-07
BJCY85482207,2013-02-23,116.426728,40.043603,7,1.0,31774,330.0,2013,2013-02
BJCY89801029,2015-09-21,116.43777,39.986008,7,1.0,49605,345.0,2015,2015-09
BJHD90865391,2016-02-20,116.296249,39.949325,8,1.0,44721,806.0,2016,2016-02
BJSY90471050,2015-12-13,116.560168,40.110054,13,0.0,25497,440.0,2015,2015-12
BJHD92172718,2016-05-31,116.289318,39.944586,8,0.0,87199,1239.0,2016,2016-05
101101271809,2017-04-11,116.411858,39.869364,1,1.0,99491,449.0,2017,2017-04
101102233821,2017-11-02,116.503578,39.961829,7,0.0,54853,373.0,2017,2017-11
101092160860,2016-07-25,116.379032,40.014685,7,0.0,59764,400.0,2016,2016-07
101101254856,2017-03-08,116.451194,39.854478,2,1.0,59851,519.5,2017,2017-03
BJXC89324745,2015-04-22,116.395202,39.961718,10,1.0,106819,282.0,2015,2015-04
BJXC89424266,2015-07-22,116.371787,39.905909,10,1.0,57012,285.0,2015,2015-07
BJXC89192689,2015-11-17,116.384092,39.96456,10,0.0,69829,449.0,2015,2015-11
101100564050,2016-09-17,116.416572,40.063191,6,1.0,51852,280.0,2016,2016-09
101100997980,2017-02-23,116.527286,39.829962,4,0.0,51702,468.0,2017,2017-02
101101059485,2017-03-15,116.425063,40.044097,7,1.0,74764,474.0,2017,2017-03
BJHD85791196,2013-09-21,116.37555,40.042102,8,0.0,30943,358.0,2013,2013-09
BJDC84860485,2012-10-28,116.443175,39.941889,1,1.0,40057,169.0,2012,2012-10
BJCY84969191,2013-09-28,116.57265,39.928837,7,1.0,26711,290.0,2013,2013-09
BJCY85248013,2012-12-13,116.481662,39.878749,7,1.0,26230,193.0,2012,2012-12
101101103187,2017-02-27,116.489254,40.006445,7,1.0,84067,535.0,2017,2017-02
101100288660,2016-07-13,116.445582,39.974979,7,1.0,57630,355.0,2016,2016-07
BJHD90429841,2015-10-23,116.268344,39.909948,8,0.0,69848,366.0,2015,2015-10
BJDX91797465,2016-04-25,116.423905,39.791207,4,0.0,32157,306.0,2016,2016-04
101101915405,2017-08-16,116.426912,39.960779,1,1.0,108854,600.0,2017,2017-08
101100930807,2016-12-23,116.358465,39.940861,10,1.0,97485,655.0,2016,2016-12
101091702189,2016-07-12,116.435055,39.941656,1,1.0,84807,686.0,2016,2016-07
BJCP87245590,2014-04-14,116.330198,40.074228,6,1.0,33228,365.0,2014,2014-04
BJCY85782711,2013-09-02,116.492867,39.966876,7,1.0,43298,260.0,2013,2013-09
101101393485,2017-05-30,116.374284,39.89445,10,1.0,78098,450.0,2017,2017-05
101100716933,2016-11-03,116.359841,39.962265,8,0.0,81953,445.0,2016,2016-11
BJDX91825773,2016-05-16,116.466526,39.806206,4,1.0,33603,179.0,2016,2016-05
BJCY85510937,2013-09-08,116.441781,39.991956,7,0.0,47636,405.0,2013,2013-09
BJXC88227648,2014-10-18,116.375911,39.881969,10,1.0,55994,220.0,2014,2014-10
101100968835,2017-02-09,116.452415,39.958437,7,1.0,66348,360.0,2017,2017-02
BJCY88315991,2016-01-17,116.430562,40.045549,7,0.0,33533,432.0,2016,2016-01
101092288828,2016-07-21,116.338397,39.760335,4,1.0,39987,348.0,2016,2016-07
101102296686,2017-11-17,116.442298,39.970551,7,1.0,70301,463.0,2017,2017-11
BJCP87032353,2014-01-20,116.415742,40.077796,6,1.0,3624,37.1,2014,2014-01
BJDX88362564,2014-11-24,116.31681,39.768231,4,0.0,35640,257.0,2014,2014-11
BJCY87512203,2014-11-08,116.530553,39.921425,7,1.0,27765,290.0,2014,2014-11
101092180629,2016-08-11,116.526055,39.928691,7,1.0,48195,347.0,2016,2016-08
BJCY87894409,2015-03-21,116.461519,39.961727,7,1.0,36245,215.0,2015,2015-03
BJSJ92074602,2016-05-28,116.162938,39.939005,9,0.0,28070,115.0,2016,2016-05
101101943230,2017-09-16,116.265066,40.166068,6,0.0,50264,315.0,2017,2017-09
101100325958,2017-02-15,116.428108,40.123749,6,0.0,24551,410.0,2017,2017-02
BJFT89106862,2015-05-21,116.318035,39.857355,2,1.0,30849,310.0,2015,2015-05
101102110732,2017-10-16,116.235582,39.88187,2,0.0,46290,378.0,2017,2017-10
BJDC89601042,2015-10-17,116.420181,39.971161,7,1.0,49547,213.0,2015,2015-10
101102049179,2017-10-14,116.505098,39.918019,7,0.0,79773,575.0,2017,2017-10
BJFT89513363,2015-06-07,116.425171,39.856816,2,1.0,37325,390.0,2015,2015-06
BJCP90770985,2015-11-18,116.425304,40.112553,6,0.0,25719,165.5,2015,2015-11
BJDX84511656,2012-10-13,116.335491,39.780886,4,1.0,20179,170.0,2012,2012-10
BJFT88942067,2015-03-09,116.382561,39.862204,2,1.0,35314,214.0,2015,2015-03
101100403010,2016-08-08,116.558938,39.922567,7,1.0,35936,255.0,2016,2016-08
101100339281,2016-07-24,116.428467,39.902511,1,1.0,76794,456.0,2016,2016-07
BJCY92145170,2016-05-15,116.50891,39.920223,7,1.0,44167,455.0,2016,2016-05
101100374563,2016-09-16,116.413532,39.970005,7,0.0,58530,375.0,2016,2016-09
101091780506,2016-07-10,116.509448,39.874885,7,1.0,49663,735.0,2016,2016-07
BJHD85734981,2013-07-19,116.36388,40.030948,7,0.0,28940,184.0,2013,2013-07
BJCY88730762,2015-01-26,116.441781,39.991956,7,0.0,29396,189.1,2015,2015-01
BJDC91629529,2016-02-27,116.420099,39.901616,1,1.0,76763,220.0,2016,2016-02
BJHD90924653,2015-12-30,116.377339,39.983461,8,1.0,40548,225.0,2015,2015-12
101101006497,2017-03-09,116.365562,39.982896,8,1.0,103214,835.0,2017,2017-03
101092213036,2016-06-23,116.422295,40.133927,6,0.0,20427,335.0,2016,2016-06
BJSJ91213369,2016-01-09,116.229624,39.915004,9,0.0,36006,256.0,2016,2016-01
BJCP88896718,2015-03-29,116.421842,40.119709,6,0.0,22720,203.0,2015,2015-03
101101511406,2017-09-04,116.233676,40.231785,6,1.0,44520,171.0,2017,2017-09
BJCY88189510,2014-09-14,116.420472,40.003028,7,1.0,42421,265.0,2014,2014-09
BJCP89209350,2015-05-11,116.242945,40.215684,6,0.0,23055,194.0,2015,2015-05
BJCY91858402,2016-04-17,116.472175,40.017522,7,1.0,43516,305.0,2016,2016-04
BJFT88389126,2014-11-03,116.431165,39.874515,2,1.0,35925,305.0,2014,2014-11
101100852419,2016-12-14,116.329679,39.887968,10,1.0,76077,325.0,2016,2016-12
BJCP90126223,2015-12-26,116.338225,40.08248,6,0.0,29320,345.0,2015,2015-12
BJCY87171992,2014-03-01,116.581295,39.910614,7,1.0,26659,229.0,2014,2014-03
101091668405,2016-08-15,116.485616,40.006096,7,1.0,59765,650.0,2016,2016-08
BJCY90006280,2016-01-21,116.476546,39.905624,7,1.0,76466,540.0,2016,2016-01
101092330991,2016-06-28,116.354287,40.079237,6,0.0,32064,409.0,2016,2016-06
101100406794,2016-08-15,116.661432,40.180564,13,0.0,23566,271.0,2016,2016-08
BJCY91499927,2016-02-18,116.433123,40.00209,7,1.0,61182,435.0,2016,2016-02
BJFT88252930,2015-03-01,116.430884,39.863405,2,1.0,29484,193.0,2015,2015-03
BJXC91872278,2016-04-05,116.362351,39.925,10,1.0,88384,350.0,2016,2016-04
101101342248,2017-04-29,116.342117,40.089417,6,1.0,55289,426.0,2017,2017-04
BJCY86034700,2013-07-24,116.453206,39.965662,7,0.0,40132,268.0,2013,2013-07
101100344431,2016-08-16,116.512315,39.985697,7,0.0,94569,397.0,2016,2016-08
BJDX90812287,2015-11-28,116.330357,39.692063,4,1.0,22743,297.0,2015,2015-11
101100799066,2017-01-14,116.433425,40.01024,7,1.0,80748,890.0,2017,2017-01
101102215629,2017-10-24,116.603501,39.919667,7,1.0,44498,336.0,2017,2017-10
101100911093,2016-12-26,116.343245,39.900529,10,1.0,84872,290.6,2016,2016-12
BJSJ90280779,2015-12-06,116.233846,39.905003,9,0.0,28824,134.0,2015,2015-12
101091679826,2016-08-14,116.359171,39.886349,10,0.0,54332,920.0,2016,2016-08
101100494483,2016-09-07,116.452967,39.818019,4,0.0,46406,264.0,2016,2016-09
BJCY88367598,2015-03-03,116.493655,39.905367,7,1.0,39569,209.0,2015,2015-03
BJCP89405835,2015-05-31,116.322609,40.082706,6,1.0,24961,191.0,2015,2015-05
101102240004,2017-12-19,116.314787,39.981606,8,1.0,89661,555.0,2017,2017-12
BJSJ91405858,2016-01-30,116.195177,39.932325,9,0.0,29638,216.0,2016,2016-01
101100556009,2016-09-22,116.334148,40.057145,8,0.0,79402,276.0,2016,2016-09
BJCY88890645,2015-04-08,116.540574,39.970252,7,0.0,31979,490.0,2015,2015-04
BJCY89233085,2015-06-22,116.610993,39.895822,7,0.0,23081,138.0,2015,2015-06
BJCY87336155,2014-07-04,116.489015,39.925221,7,0.0,38874,265.0,2014,2014-07
101101610702,2017-08-06,116.692569,39.896787,11,0.0,41188,215.0,2017,2017-08
101101201171,2017-03-09,116.530553,39.921425,7,1.0,72671,418.0,2017,2017-03
101100968479,2016-12-28,116.363131,39.883557,10,0.0,60998,1000.0,2016,2016-12
BJCY91769173,2016-03-18,116.46615,39.963231,7,1.0,47245,300.0,2016,2016-03
BJSJ86758034,2015-04-25,116.176213,39.942157,9,0.0,23326,210.0,2015,2015-04
BJTJ89842238,2015-10-11,116.661469,39.93066,11,1.0,21726,212.0,2015,2015-10
101102290923,2017-11-13,116.509975,39.970471,7,0.0,51409,405.0,2017,2017-11
BJSY85246891,2012-12-15,116.655265,40.139222,13,1.0,15751,102.0,2012,2012-12
BJCY85782113,2013-10-07,116.442504,39.994467,7,0.0,47553,457.5,2013,2013-10
BJCY87325713,2015-04-04,116.414708,40.012787,7,1.0,36269,470.0,2015,2015-04
BJCP88466828,2015-05-25,116.343687,40.08052,6,1.0,26013,291.0,2015,2015-05
BJDC87715040,2014-09-14,116.411885,39.87098,1,1.0,30831,457.5,2014,2014-09
BJCY90453741,2015-09-30,116.503578,39.961829,7,1.0,32541,176.5,2015,2015-09
BJHD91620771,2016-05-29,116.342241,40.038962,8,0.0,68677,950.0,2016,2016-05
BJCY88941657,2015-09-01,116.48253,40.001651,7,1.0,36245,850.0,2015,2015-09
101100798781,2017-02-13,116.522105,39.922247,7,0.0,53318,356.0,2017,2017-02
BJCP91892870,2016-05-05,116.27588,40.17221,6,0.0,29736,265.0,2016,2016-05
101100996847,2017-01-18,116.348786,39.799417,4,0.0,62904,595.0,2017,2017-01
BJDX87623170,2015-01-06,116.337584,39.795021,4,1.0,17938,172.0,2015,2015-01
101100550744,2016-09-13,116.4712,39.87438,7,1.0,44895,255.0,2016,2016-09
101100213962,2016-07-08,116.504579,39.795716,3,0.0,42089,678.0,2016,2016-07
101100404209,2016-08-26,116.581295,39.910614,7,1.0,32484,450.0,2016,2016-08
BJHD86339156,2013-10-07,116.332314,39.965927,8,1.0,57025,345.0,2013,2013-10
BJCY90905669,2016-01-17,116.524943,39.934762,7,1.0,42953,540.0,2016,2016-01
BJCY91231849,2016-03-07,116.445628,40.0364,7,0.0,37583,125.0,2016,2016-03
101100251829,2016-07-19,116.247008,39.906426,9,0.0,47569,270.0,2016,2016-07
101101584966,2017-09-11,116.476546,39.905624,7,1.0,60361,885.0,2017,2017-09
BJTJ89704417,2015-07-15,116.6512,39.898186,11,1.0,24593,163.0,2015,2015-07
101100629005,2016-10-17,116.470595,39.938853,7,1.0,68230,425.0,2016,2016-10
BJSJ91040710,2016-01-07,116.229624,39.915004,9,0.0,27677,175.0,2016,2016-01
101102067384,2017-09-29,116.245325,40.233363,6,1.0,41651,217.5,2017,2017-09
101100633305,2016-10-28,116.2123,39.766395,5,1.0,47641,640.0,2016,2016-10
BJCP89468192,2015-12-01,116.305672,40.094854,6,1.0,29099,191.0,2015,2015-12
101100716325,2017-03-07,116.492039,40.004922,7,1.0,103745,1100.0,2017,2017-03
BJHD87706925,2015-05-30,116.386248,40.069552,8,0.0,31571,283.0,2015,2015-05
101101130913,2017-02-13,116.295873,39.867642,2,1.0,68580,662.0,2017,2017-02
101100957715,2017-02-20,116.39391,39.842515,2,0.0,70781,616.5,2017,2017-02
BJDC86393366,2013-12-15,116.435,39.963418,1,1.0,69763,329.0,2013,2013-12
BJCY89020578,2015-06-28,116.453783,39.887599,7,1.0,29801,230.0,2015,2015-06
BJCY89300045,2015-05-24,116.603118,39.906824,7,0.0,30556,425.0,2015,2015-05
BJCY86176221,2013-10-29,116.461156,39.904867,7,1.0,50559,462.0,2013,2013-10
BJFT86496415,2013-10-23,116.277126,39.897751,2,0.0,34646,315.0,2013,2013-10
BJCY86853711,2014-06-01,116.540574,39.970252,7,0.0,33251,307.0,2014,2014-06
BJHD91995969,2016-05-04,116.271746,40.05804,8,1.0,63385,487.5,2016,2016-05
BJCP90675615,2015-11-23,116.415742,40.077796,6,1.0,24110,203.0,2015,2015-11
BJCP89313403,2016-03-30,116.414421,40.053513,7,1.0,28638,136.0,2016,2016-03
BJSY91766280,2016-03-29,116.648422,40.137571,13,1.0,29412,240.0,2016,2016-03
101100691717,2016-12-05,116.371718,40.017544,7,0.0,72636,318.0,2016,2016-12
BJCY87598179,2014-12-19,116.404579,39.978491,7,1.0,43139,348.0,2014,2014-12
BJCY91083711,2016-02-17,116.511545,39.904464,7,1.0,38924,340.0,2016,2016-02
BJXC87744936,2014-10-17,116.340073,39.899642,10,1.0,74679,1400.0,2014,2014-10
101100501754,2016-08-30,116.26973,39.901123,2,0.0,39565,218.0,2016,2016-08
101100227630,2016-06-30,116.233846,39.905003,9,0.0,40000,180.0,2016,2016-06
BJSY87620757,2014-06-30,116.665923,40.186753,13,0.0,24199,215.0,2014,2014-06
BJCY84801593,2012-12-13,116.480977,39.886406,7,1.0,32031,200.0,2012,2012-12
101101712025,2017-07-30,116.429292,40.111125,6,0.0,37766,355.0,2017,2017-07
101100311800,2016-07-25,116.642721,39.932375,11,1.0,41512,357.0,2016,2016-07
101101009454,2017-04-03,116.415343,40.075533,6,1.0,45678,457.0,2017,2017-04
BJHD88666591,2015-03-29,116.349984,39.992769,8,0.0,44761,252.0,2015,2015-03
101092301575,2016-07-25,116.404744,39.819538,2,0.0,32598,273.0,2016,2016-07
101101909185,2017-08-21,116.632377,40.033796,13,0.0,27355,271.0,2017,2017-08
BJTJ89621201,2015-06-23,116.640545,39.911057,11,1.0,26989,190.0,2015,2015-06
BJCY90439442,2016-04-02,116.475515,40.008231,7,1.0,30986,172.0,2016,2016-04
101100346775,2016-08-27,116.419405,39.970479,7,1.0,65165,350.0,2016,2016-08
101100230758,2016-07-24,116.562804,39.925582,7,1.0,43739,237.5,2016,2016-07
BJXC89348002,2015-04-25,116.365801,39.936962,10,1.0,78230,327.0,2015,2015-04
BJCY90717867,2016-03-14,116.51152,39.901436,7,1.0,41702,297.0,2016,2016-03
BJDX89586399,2015-09-29,116.460643,39.806976,4,0.0,23201,255.0,2015,2015-09
BJCY90763169,2016-01-03,116.442526,39.972399,7,1.0,39474,189.0,2016,2016-01
BJHD89059858,2015-06-29,116.287408,39.906807,8,0.0,32013,855.0,2015,2015-06
BJFT88732930,2015-06-15,116.427822,39.870559,2,1.0,34347,260.0,2015,2015-06
101100738051,2016-11-02,116.4388,40.054941,7,0.0,79299,452.0,2016,2016-11
101101743661,2017-09-27,116.192392,39.778845,5,0.0,26199,448.0,2017,2017-09
BJSY89442249,2015-05-18,116.669984,40.190146,13,0.0,17573,207.5,2015,2015-05
101100761792,2016-12-25,116.431136,39.885498,1,1.0,82369,726.0,2016,2016-12
BJCP90401364,2015-09-24,116.35699,40.093976,6,1.0,30256,268.0,2015,2015-09
101100262668,2016-07-12,116.425063,40.044097,7,1.0,34460,155.0,2016,2016-07
BJDC87342338,2014-08-16,116.417991,39.956806,1,1.0,45177,450.0,2014,2014-08
BJXC91734845,2016-03-14,116.343245,39.900529,10,1.0,94654,370.0,2016,2016-03
BJFT84829972,2013-03-19,116.257104,39.873962,2,1.0,31838,205.0,2013,2013-03
101101209677,2017-03-31,116.421876,40.008585,7,1.0,71543,675.0,2017,2017-03
BJCY86463461,2013-10-07,116.404579,39.978491,7,1.0,48359,274.0,2013,2013-10
BJHD91608082,2016-02-27,116.320453,40.039032,8,1.0,83695,675.0,2016,2016-02
101092025306,2016-06-25,116.379698,39.848129,2,0.0,46429,260.0,2016,2016-06
101102202537,2017-11-20,116.348241,39.938327,10,1.0,91751,545.0,2017,2017-11
BJXC90163128,2016-01-11,116.333306,39.891491,10,1.0,54531,340.0,2016,2016-01
101092257767,2016-11-03,116.409688,39.958188,1,1.0,69524,380.5,2016,2016-11
BJHD88474368,2014-11-12,116.343001,39.964408,8,0.0,48123,282.0,2014,2014-11
